Price,Close,High,Low,Open,Volume
Ticker,^HSI,^HSI,^HSI,^HSI,^HSI
Date,,,,,
2010-11-03,24144.669921875,24163.83984375,23684.990234375,23802.060546875,2699609200
2010-11-04,24535.630859375,24550.080078125,24345.9296875,24377.0703125,2315843600
2010-11-05,24876.8203125,24931.849609375,24732.900390625,24905.4296875,2815142000
2010-11-08,24964.369140625,24988.5703125,24732.51953125,24838.220703125,1811291000
2010-11-09,24710.599609375,24963.259765625,24687.30078125,24858.33984375,2258169600
2010-11-10,24500.609375,24692.5390625,24421.029296875,24672.5,1945425200
2010-11-11,24700.30078125,24887.580078125,24505.150390625,24598.810546875,1795744400
2010-11-12,24222.580078125,24608.66015625,24187.26953125,24404.91015625,2093440400
2010-11-15,24027.1796875,24382.140625,24002.650390625,24371.76953125,1668533900
2010-11-16,23693.01953125,24085.23046875,23578.869140625,24009.83984375,1923820400
2010-11-17,23214.4609375,23618.240234375,23192.490234375,23432.23046875,2171390000
2010-11-18,23637.390625,23671.509765625,23327.2890625,23437.80078125,1718261200
2010-11-19,23605.7109375,23686.419921875,23252.330078125,23625.310546875,1903795800
2010-11-22,23524.01953125,23592.76953125,23419.41015625,23499.630859375,1649739600
2010-11-23,22896.140625,23322.169921875,22871.109375,23290.279296875,2174817200
2010-11-24,23023.859375,23166.689453125,22971.2109375,23107.439453125,1464288200
2010-11-25,23054.6796875,23283.220703125,23037.859375,23110.01953125,1278446100
2010-11-26,22877.25,23107.669921875,22782.98046875,23033.0,1134013900
2010-11-29,23166.220703125,23187.75,22785.279296875,22832.05078125,1211558300
2010-11-30,23007.990234375,23199.439453125,22844.529296875,23122.400390625,1711364400
2010-12-01,23249.80078125,23325.7890625,22842.119140625,22973.80078125,1622216800
2010-12-02,23448.779296875,23575.380859375,23388.740234375,23554.75,1727085200
2010-12-03,23320.51953125,23611.0390625,23286.5390625,23555.759765625,1638261100
2010-12-06,23237.689453125,23612.25,23213.7109375,23507.19921875,1448276400
2010-12-07,23428.150390625,23475.2890625,23101.810546875,23177.400390625,1395045300
2010-12-08,23092.51953125,23374.369140625,22998.33984375,23362.66015625,1469118800
2010-12-09,23171.80078125,23269.359375,23083.16015625,23167.869140625,1359040600
2010-12-10,23162.91015625,23202.2890625,22965.900390625,23091.51953125,1351974400
2010-12-13,23317.609375,23490.1796875,23233.400390625,23362.3203125,1108577600
2010-12-14,23431.189453125,23453.419921875,23328.009765625,23451.400390625,1005933600
2010-12-15,22975.349609375,23371.33984375,22876.880859375,23371.33984375,1731628800
2010-12-16,22668.779296875,22992.0703125,22598.9609375,22949.779296875,1490108700
2010-12-17,22714.849609375,22732.619140625,22519.609375,22660.880859375,1426267400
2010-12-20,22639.080078125,22716.779296875,22392.669921875,22708.4296875,1175563700
2010-12-21,22993.859375,23025.470703125,22671.609375,22711.4609375,1262033000
2010-12-22,23045.189453125,23160.439453125,22990.689453125,23039.849609375,1191357100
2010-12-23,22902.970703125,23151.380859375,22867.9296875,23139.580078125,739929600
2010-12-24,22833.80078125,22948.25,22776.619140625,22932.5,531784200
2010-12-28,22621.73046875,22684.830078125,22529.259765625,22553.150390625,1031032400
2010-12-29,22969.30078125,22981.51953125,22663.80078125,22725.380859375,796503200
2010-12-30,22999.33984375,23111.26953125,22890.560546875,22987.83984375,979943400
